date,ticker,sentiment_pos,sentiment_neg,sentiment_neu,n_filings,net_sentiment
2018-01-23,JNJ,0.023531846702098846,0.026920709758996964,0.9495474696159363,1,-0.003388863056898117
2018-04-17,JNJ,0.02282828651368618,0.02694995328783989,0.9502217769622803,1,-0.004121666774153709
2018-04-30,JNJ,0.022235192358493805,0.02600390650331974,0.9517608880996704,1,-0.0037687141448259354
2018-05-14,JNJ,0.023460090160369873,0.027691936120390892,0.9488479495048523,1,-0.004231845960021019
2018-06-22,JNJ,0.023106463253498077,0.028110085055232048,0.9487835168838501,1,-0.005003621801733971
2018-07-17,JNJ,0.021931391209363937,0.026977498084306717,0.9510911703109741,1,-0.0050461068749427795
2018-10-02,JNJ,0.022126516327261925,0.027166856452822685,0.9507066607475281,1,-0.0050403401255607605
2018-10-16,JNJ,0.023538166657090187,0.026924727484583855,0.9495371580123901,1,-0.0033865608274936676
2018-10-23,JNJ,0.023625096306204796,0.02723933756351471,0.9491355419158936,1,-0.0036142412573099136
2018-12-17,JNJ,0.022501332685351372,0.027618980035185814,0.9498795866966248,1,-0.005117647349834442
2019-01-17,JNJ,0.023647671565413475,0.02657531015574932,0.9497770071029663,1,-0.002927638590335846
2019-01-22,JNJ,0.023550651967525482,0.02641901932656765,0.9500303864479065,1,-0.0028683673590421677
2019-03-21,JNJ,0.0237472765147686,0.02571823075413704,0.9505345225334167,1,-0.0019709542393684387
2019-04-01,JNJ,0.022868745028972626,0.025674241594970226,0.9514569640159607,2,-0.0028054965659976006
2019-04-16,JNJ,0.02361880987882614,0.026555443182587624,0.9498257040977478,1,-0.0029366333037614822
2019-04-26,JNJ,0.021722562611103058,0.027496684342622757,0.9507808089256287,1,-0.005774121731519699
2019-07-16,JNJ,0.022670557722449303,0.02999984472990036,0.947329580783844,1,-0.0073292870074510574
